loan_id,customer_id,loan_type,principal_amount,interest_rate_pct,term_months,origination_date,monthly_payment,credit_score_at_origination,dti_ratio,status,days_past_due
LN700278,CUST102555,Personal,34012.68,14.62,6,2026-06-14,5912.95,723,0.59,Current,0
LN700279,CUST105324,Auto,14303.52,16.15,12,2024-10-02,1298.79,573,0.49,Late,43
LN700280,CUST101728,Personal,21635.44,12.93,48,2021-09-14,579.67,707,0.55,Late,17
LN700281,CUST104929,Personal,14799.5,15.54,24,2021-12-18,721.38,587,0.61,Paid Off,0
LN700282,CUST102336,Auto,27910.34,15.18,36,2022-11-24,969.98,563,0.33,Current,0
LN700283,CUST104176,BNPL,178.26,11.94,24,2025-01-15,8.39,525,0.37,Default,93
LN700284,CUST107461,BNPL,789.4,9.16,36,2021-05-17,25.16,706,0.35,Current,0
LN700285,CUST109118,Personal,12116.76,18.99,12,2023-08-04,1116.58,553,0.46,Paid Off,0
LN700286,CUST107493,Debt Consolidation,4893.31,14.27,6,2025-02-27,849.83,587,0.53,Default,253
LN700287,CUST105267,Debt Consolidation,28783.8,9.05,36,2023-11-04,915.99,699,0.37,Current,0
LN700288,CUST106599,Personal,2893.35,16.3,60,2023-01-07,70.82,563,0.51,Late,53
LN700289,CUST107527,Auto,1802.74,10.78,6,2025-10-23,309.97,673,0.55,Paid Off,0
LN700290,CUST105073,Debt Consolidation,10842.05,19.62,24,2022-08-18,549.8,551,0.34,Paid Off,0
LN700291,CUST109993,BNPL,540.76,5.04,24,2022-05-24,23.73,817,0.41,Late,59
LN700292,CUST110979,Personal,11203.56,15.02,24,2022-09-21,543.33,667,0.29,Paid Off,0
LN700293,CUST109587,Personal,33947.66,12.92,24,2021-04-17,1612.66,641,0.63,Paid Off,0
LN700294,CUST105165,Personal,17229.06,12.05,48,2022-01-19,454.13,656,0.54,Paid Off,0
LN700295,CUST108168,Debt Consolidation,7303.68,10.28,12,2026-05-02,643.06,714,0.22,Current,0
LN700296,CUST105895,Personal,11849.56,9.58,60,2021-08-17,249.33,654,0.56,Current,0
LN700297,CUST100853,Personal,31852.72,11.55,36,2023-12-24,1051.13,686,0.48,Late,31
LN700298,CUST108841,Personal,24557.89,10.51,24,2023-11-10,1139.01,664,0.43,Current,0
LN700299,CUST106329,Personal,2373.4,14.41,12,2022-02-10,213.56,626,0.54,Paid Off,0
LN700300,CUST107839,Auto,20441.56,10.73,24,2022-08-18,950.18,727,0.33,Paid Off,0
LN700301,CUST104877,Personal,5814.52,17.53,24,2022-07-06,288.97,592,0.66,Default,220
LN700302,CUST105911,BNPL,246.68,13.73,48,2023-05-09,6.71,596,0.43,Current,0
LN700303,CUST102935,Personal,26446.93,8.82,60,2021-07-11,546.69,759,0.49,Current,0
LN700304,CUST104921,Debt Consolidation,16730.46,12.68,12,2025-01-25,1491.81,660,0.47,Paid Off,0
LN700305,CUST103731,BNPL,1399.71,15.4,36,2021-09-08,48.8,611,0.49,Late,26
LN700306,CUST105988,Personal,27059.34,8.21,6,2023-08-14,4618.5,783,0.38,Paid Off,0
LN700307,CUST107665,BNPL,306.66,6.92,48,2021-02-09,7.33,717,0.44,Current,0
LN700308,CUST107139,Debt Consolidation,14970,12.18,48,2021-09-04,395.54,704,0.38,Paid Off,0
LN700309,CUST106906,BNPL,568.45,14.31,24,2025-08-02,27.38,562,0.39,Default,264
LN700310,CUST108035,Personal,19403.79,14.6,6,2023-05-25,3373.07,597,0.4,Late,15
LN700311,CUST105775,Auto,8465.02,14.71,6,2023-08-10,1471.98,520,0.43,Default,254
LN700312,CUST105747,Personal,7984.93,16.55,24,2023-04-16,393.07,503,0.73,Default,140
LN700313,CUST102432,Auto,21244.38,10.74,36,2023-01-15,692.9,684,0.27,Current,0
LN700314,CUST105229,BNPL,1152.83,7.82,12,2025-01-04,100.19,702,0.22,Late,27
LN700315,CUST101824,Personal,19137.2,16.26,48,2023-07-09,544.91,641,0.45,Current,0
LN700316,CUST104900,Personal,27097.13,9.29,24,2022-05-04,1241.53,665,0.2,Late,24
LN700317,CUST106209,Personal,7739.48,12.51,12,2021-02-11,689.49,731,0.52,Late,72
LN700318,CUST106406,Auto,7329.72,13.77,24,2021-05-08,351.13,664,0.19,Paid Off,0
LN700319,CUST107008,Auto,20846.59,10.99,36,2021-01-14,682.39,649,0.48,Current,0
LN700320,CUST108259,BNPL,1383.69,12.57,6,2023-09-01,239.14,650,0.45,Current,0
LN700321,CUST105792,Personal,32249,11.56,48,2025-08-22,842.29,637,0.44,Current,0
LN700322,CUST100529,BNPL,486.6,9.17,48,2021-05-26,12.15,692,0.41,Paid Off,0
LN700323,CUST107157,Personal,3081.34,12.25,24,2022-03-28,145.41,585,0.47,Current,0
LN700324,CUST109010,Auto,22840.12,12.26,24,2025-05-19,1077.94,607,0.32,Current,0
LN700325,CUST105955,Auto,16638.4,13.6,12,2022-12-26,1490.78,644,0.58,Default,114
LN700326,CUST100173,Auto,20233.8,10.48,36,2024-03-30,657.46,672,0.67,Current,0
LN700327,CUST103597,Debt Consolidation,7951.91,16.02,60,2023-04-09,193.46,543,0.67,Current,0
LN700328,CUST106283,Auto,21883.22,14,48,2024-10-29,597.99,666,0.43,Current,0
LN700329,CUST109421,Debt Consolidation,17680.58,13.76,12,2026-02-08,1585.49,593,0.43,Current,0
LN700330,CUST105858,Personal,3095.25,17.13,12,2023-07-18,282.49,628,0.57,Current,0
LN700331,CUST100490,BNPL,394.49,9.77,48,2024-10-08,9.96,732,0.31,Late,36
LN700332,CUST101259,Personal,20418.63,9.58,24,2025-06-04,938.26,672,0.14,Late,29
LN700333,CUST101786,BNPL,402.03,15.24,24,2021-11-12,19.54,629,0.31,Paid Off,0
LN700334,CUST107812,Debt Consolidation,33295.48,18.23,60,2025-08-07,849.66,523,0.62,Current,0
LN700335,CUST101023,Personal,14570.74,12.46,24,2025-12-23,689.03,779,0.24,Current,0
LN700336,CUST106319,BNPL,547.53,11.54,48,2023-05-02,14.3,691,0.39,Current,0
LN700337,CUST101821,Auto,7044.43,16.05,48,2023-12-22,199.82,529,0.48,Default,244
LN700338,CUST106974,Personal,11528.68,16.6,48,2024-08-22,330.28,480,0.66,Current,0
LN700339,CUST100686,BNPL,1472.69,13.31,6,2024-01-12,255.06,573,0.46,Paid Off,0
LN700340,CUST101058,Personal,13068.22,12.6,60,2026-03-07,294.67,658,0.42,Current,0
LN700341,CUST105407,Debt Consolidation,26933.77,9.8,36,2025-07-08,866.55,641,0.39,Current,0
LN700342,CUST109041,BNPL,1151.32,13.24,36,2025-10-01,38.93,637,0.44,Current,0
LN700343,CUST100252,Auto,15760.09,12.95,6,2025-05-30,2726.78,623,0.47,Late,83
LN700344,CUST100191,Debt Consolidation,8122.55,10.53,60,2024-08-24,174.71,654,0.59,Current,0
LN700345,CUST110872,Debt Consolidation,13770.57,12.31,24,2023-05-02,650.22,671,0.44,Paid Off,0
LN700346,CUST104440,Debt Consolidation,27905.82,18.44,36,2023-04-30,1015.03,605,0.4,Paid Off,0
LN700347,CUST109800,Debt Consolidation,25630.19,16.37,36,2021-04-13,905.77,601,0.53,Paid Off,0
LN700348,CUST102420,Debt Consolidation,11300.35,16.48,48,2021-03-09,323.04,571,0.51,Paid Off,0
LN700349,CUST104037,Auto,18545.77,10.97,36,2022-07-06,606.9,736,0.22,Current,0
LN700350,CUST106609,Debt Consolidation,18670.67,11.82,48,2023-03-28,490.02,642,0.38,Current,0
LN700351,CUST110758,Auto,29372.76,13.43,12,2024-10-22,2629.42,661,0.09,Paid Off,0
LN700352,CUST101067,BNPL,162.65,9.94,12,2024-05-20,14.29,724,0.38,Paid Off,0
LN700353,CUST106157,BNPL,579.14,12.54,48,2022-02-28,15.4,682,0.42,Current,0
LN700354,CUST103079,Debt Consolidation,11579.79,15.21,12,2023-11-29,1046.32,584,0.38,Paid Off,0
LN700355,CUST108971,Auto,14515.09,5.92,24,2021-11-08,642.79,784,0.17,Current,0
LN700356,CUST103453,BNPL,675.12,11.87,6,2025-05-21,116.45,640,0.28,Current,0
LN700357,CUST100407,Personal,18523.15,14.36,24,2025-11-10,892.5,513,0.58,Default,182
LN700358,CUST104468,Debt Consolidation,21379.77,9.36,24,2026-01-17,980.26,702,0.3,Current,0
LN700359,CUST105115,BNPL,561.54,16.4,36,2026-06-05,19.85,527,0.46,Current,0
LN700360,CUST104752,Personal,33256.08,16.32,24,2024-01-26,1633.41,568,0.39,Current,0
LN700361,CUST105978,Personal,11917.92,10.57,36,2025-04-23,387.76,677,0.46,Current,0
LN700362,CUST108157,Personal,4010.12,8.12,36,2021-01-13,125.88,747,0.39,Paid Off,0
LN700363,CUST110036,Debt Consolidation,25504.99,17.52,60,2026-06-27,641.02,574,0.53,Late,68
LN700364,CUST101016,Personal,26547.59,5.74,12,2021-07-05,2281.68,667,0.42,Paid Off,0
LN700365,CUST105937,Debt Consolidation,12173.02,12.65,6,2022-07-06,2104.35,619,0.52,Paid Off,0
LN700366,CUST105766,Personal,33028.62,13.19,12,2024-08-10,2952.97,615,0.6,Current,0
LN700367,CUST106209,Personal,20430.17,9.91,36,2024-01-06,658.36,731,0.36,Current,0
LN700368,CUST105595,Debt Consolidation,23574.28,16.47,6,2024-01-24,4119.93,525,0.67,Default,175
LN700369,CUST101401,BNPL,466.16,12.48,36,2024-06-23,15.59,716,0.38,Current,0
LN700370,CUST105431,Auto,7586.99,13.5,36,2023-04-26,257.47,560,0.54,Default,154
LN700371,CUST108463,BNPL,980.15,8.82,24,2021-10-22,44.7,776,0.4,Paid Off,0
LN700372,CUST108500,Auto,26973.09,9.94,36,2024-12-24,869.59,695,0.42,Current,0
LN700373,CUST110772,BNPL,784.54,12.39,36,2022-05-02,26.2,655,0.55,Current,0
LN700374,CUST105792,Personal,25923.14,11.69,6,2023-04-29,4469.03,637,0.43,Late,88
LN700375,CUST108766,BNPL,637.1,13.08,60,2021-04-02,14.52,602,0.41,Late,40
LN700376,CUST106807,Personal,27717.34,11.04,12,2024-08-17,2450.22,644,0.39,Paid Off,0
LN700377,CUST109629,Personal,27433.55,9.71,36,2021-11-11,881.47,692,0.46,Late,58
LN700378,CUST106320,Personal,3255.07,11.8,60,2022-05-02,72.08,606,0.62,Current,0
LN700379,CUST102477,Personal,8960.96,10.17,60,2026-05-31,191.14,695,0.5,Current,0
LN700380,CUST101024,Personal,29587.89,11.43,24,2023-06-27,1384.94,619,0.49,Current,0
LN700381,CUST102699,Debt Consolidation,4144.94,13.76,12,2026-03-24,371.69,629,0.4,Late,82
LN700382,CUST102921,BNPL,1365.12,13.82,12,2021-04-26,122.45,603,0.54,Paid Off,0
LN700383,CUST102386,Personal,15093.32,14.8,24,2023-01-22,730.39,600,0.46,Current,0
LN700384,CUST107970,BNPL,1154.88,14.24,36,2024-08-22,39.61,554,0.57,Default,205
LN700385,CUST103938,Auto,24719.28,13.13,24,2021-09-27,1176.71,619,0.47,Paid Off,0
LN700386,CUST108081,Personal,24291.12,11.66,6,2021-06-19,4187.31,616,0.33,Paid Off,0
LN700387,CUST104133,Personal,6827.41,12.7,60,2021-12-11,154.3,712,0.5,Current,0
LN700388,CUST109424,BNPL,904.2,13.44,6,2023-10-11,156.66,640,0.37,Current,0
LN700389,CUST106667,Personal,6899.02,14.85,48,2025-04-13,191.48,717,0.25,Current,0
LN700390,CUST102966,Personal,12952.39,11.67,24,2024-12-22,607.72,680,0.37,Current,0
LN700391,CUST104327,Personal,24140.31,14.99,60,2022-05-06,574.17,600,0.45,Current,0
LN700392,CUST107368,BNPL,840.06,12.88,6,2022-01-25,145.32,674,0.61,Late,87
LN700393,CUST100646,BNPL,1000.62,14.79,36,2022-04-27,34.58,587,0.36,Paid Off,0
LN700394,CUST108582,BNPL,1136.78,14.31,48,2023-01-22,31.24,518,0.42,Current,0
LN700395,CUST103659,Personal,5690.08,15.33,6,2025-07-23,991.2,653,0.31,Current,0
LN700396,CUST102950,Debt Consolidation,1713.77,12.81,12,2025-10-25,152.92,611,0.43,Current,0
LN700397,CUST108540,Personal,23716.6,14.1,48,2022-02-18,649.28,581,0.59,Current,0
LN700398,CUST103836,Auto,22481.81,13.46,36,2021-11-07,762.49,549,0.33,Paid Off,0
LN700399,CUST110918,Debt Consolidation,28769.82,20.13,24,2025-09-04,1466.09,495,0.6,Current,0
LN700400,CUST101306,Debt Consolidation,25112.14,16.13,24,2021-02-17,1231.13,615,0.4,Paid Off,0
LN700401,CUST103650,Personal,18678.34,9.48,36,2026-05-15,598.15,718,0.31,Current,0
LN700402,CUST107947,BNPL,628.17,15.3,24,2025-07-31,30.55,576,0.34,Current,0
LN700403,CUST106970,BNPL,1498.76,13.74,36,2024-03-22,51.04,719,0.46,Current,0
LN700404,CUST102569,Personal,31272.66,14.59,12,2022-11-29,2816.57,535,0.59,Default,193
LN700405,CUST101197,Debt Consolidation,5539.3,12.38,24,2021-04-05,261.74,609,0.62,Paid Off,0
LN700406,CUST110866,Personal,23639.95,13.86,60,2022-08-13,548.35,570,0.34,Late,21
LN700407,CUST102200,Personal,24531.17,14.63,24,2024-01-11,1185.13,640,0.23,Current,0
LN700408,CUST110067,Personal,19679.22,16.33,48,2021-03-14,561.05,650,0.43,Current,0
LN700409,CUST108053,Personal,12510.73,12.45,48,2024-06-24,332.23,684,0.59,Current,0
LN700410,CUST110773,Personal,13817.78,14.9,24,2023-07-26,669.32,582,0.48,Paid Off,0
LN700411,CUST106321,Auto,10040.44,12.31,24,2021-03-03,474.09,635,0.52,Paid Off,0
LN700412,CUST101349,BNPL,664.07,13.12,36,2024-01-10,22.41,641,0.34,Current,0
LN700413,CUST106671,Personal,4122.2,13.02,36,2023-03-22,138.93,567,0.51,Paid Off,0
LN700414,CUST103953,Debt Consolidation,24826.29,12.87,12,2022-05-21,2215.9,629,0.42,Current,0
LN700415,CUST108529,Auto,31200.21,16.08,48,2021-02-11,885.5,601,0.42,Paid Off,0
LN700416,CUST100908,Personal,19684.76,11.09,24,2026-05-03,918.29,693,0.21,Current,0
LN700417,CUST103736,Auto,8565.17,15.85,12,2021-06-21,776.52,597,0.44,Current,0
LN700418,CUST107079,Personal,27209.99,11.72,6,2021-11-25,4691.28,566,0.46,Current,0
LN700419,CUST105552,Personal,32594.03,8.07,48,2023-12-21,796.79,701,0.37,Late,41
LN700420,CUST110994,Debt Consolidation,27891.56,11.87,24,2025-08-15,1311.26,617,0.43,Current,0
LN700421,CUST100780,Personal,28342.22,13.4,24,2021-08-06,1352.77,635,0.49,Paid Off,0
LN700422,CUST105748,Auto,27620.63,14.14,12,2021-02-23,2481.8,729,0.34,Paid Off,0
LN700423,CUST109513,Debt Consolidation,7098.74,10.91,24,2024-04-23,330.56,598,0.36,Current,0
LN700424,CUST110520,Debt Consolidation,18652.75,20.5,48,2023-05-24,572.59,549,0.41,Default,165
LN700425,CUST110853,Personal,33695.54,8.85,12,2022-03-21,2944.38,706,0.47,Paid Off,0
LN700426,CUST100582,Auto,21673.94,13.36,24,2021-07-30,1034.09,610,0.28,Paid Off,0
LN700427,CUST108296,Personal,31438.28,15.31,6,2023-07-24,5476.16,641,0.43,Late,81
LN700428,CUST107220,Personal,30865.54,13.66,12,2022-04-01,2766.39,578,0.48,Late,25
LN700429,CUST102562,Personal,34527.19,13.32,48,2021-09-28,931.77,653,0.25,Paid Off,0
LN700430,CUST100122,Personal,13038.8,13.81,12,2024-03-01,1169.55,731,0.31,Late,77
LN700431,CUST108832,BNPL,327.16,9.72,36,2024-11-02,10.51,760,0.24,Current,0
LN700432,CUST103754,BNPL,1439.83,12.01,36,2024-07-24,47.83,628,0.44,Late,48
LN700433,CUST101969,BNPL,1415.71,15.54,24,2023-09-14,69.01,655,0.38,Current,0
LN700434,CUST106147,Personal,9554.92,13.22,24,2025-02-09,455.25,686,0.36,Current,0
LN700435,CUST105782,Debt Consolidation,22583.05,13.16,12,2021-05-02,2018.75,668,0.52,Current,0
LN700436,CUST102800,BNPL,850.86,13.41,48,2025-10-15,23,597,0.45,Current,0
LN700437,CUST106305,Personal,10502.96,13.23,60,2023-05-31,240.21,659,0.3,Late,67
LN700438,CUST108828,Personal,25670.62,10.57,36,2023-10-31,835.21,758,0.39,Late,64
LN700439,CUST102041,Auto,31783.46,15.11,48,2021-09-09,886.33,599,0.6,Default,191
LN700440,CUST100871,Debt Consolidation,18590.59,13.64,48,2022-11-06,504.66,671,0.48,Current,0
LN700441,CUST107716,Personal,10889.74,12.01,36,2021-10-11,361.75,711,0.41,Paid Off,0
LN700442,CUST105655,BNPL,1279.44,10.81,48,2024-09-26,32.95,734,0.38,Current,0
LN700443,CUST108236,Auto,29826.65,12.86,12,2026-01-20,2662.08,608,0.3,Current,0
LN700444,CUST106905,Auto,22765.28,8.97,6,2024-01-13,3894.1,738,0.15,Paid Off,0
LN700445,CUST107061,Personal,2923.85,8.96,48,2025-01-23,72.7,734,0.06,Current,0
LN700446,CUST100017,BNPL,1124.5,13.37,24,2026-05-19,53.66,634,0.35,Late,35
LN700447,CUST105530,BNPL,157.47,14.46,36,2022-08-09,5.42,586,0.4,Paid Off,0
LN700448,CUST110445,Personal,19785.47,12.52,48,2026-04-23,526.09,627,0.51,Current,0
LN700449,CUST105670,Personal,14075.11,14.47,36,2023-06-11,484.27,556,0.73,Paid Off,0
LN700450,CUST104631,Debt Consolidation,32233.15,16.38,12,2023-04-20,2930.34,626,0.62,Default,203
LN700451,CUST105558,BNPL,149.82,17.08,36,2021-02-21,5.35,567,0.39,Paid Off,0
LN700452,CUST105964,Debt Consolidation,34705.38,13.58,24,2024-03-31,1659.43,623,0.5,Default,118
LN700453,CUST105768,Personal,12995.65,8.08,36,2025-11-26,407.72,688,0.39,Current,0
LN700454,CUST109777,Auto,27401.32,12.97,36,2021-04-20,922.86,614,0.34,Current,0
LN700455,CUST102349,Debt Consolidation,9575.26,10.42,24,2021-08-24,443.71,640,0.44,Current,0
LN700456,CUST106655,Auto,31432.64,15.68,24,2024-08-02,1534.24,566,0.44,Current,0
LN700457,CUST107533,Auto,7664.38,13.04,60,2022-08-19,174.55,645,0.52,Current,0
LN700458,CUST108640,BNPL,921.23,10.85,24,2026-04-14,42.87,714,0.34,Current,0
LN700459,CUST109752,BNPL,278.27,11.92,60,2026-01-29,6.18,637,0.39,Current,0
LN700460,CUST103176,Debt Consolidation,28629.37,16.2,36,2025-05-13,1009.35,629,0.35,Late,56
LN700461,CUST108478,Personal,19301.96,12.65,36,2023-09-29,647.11,672,0.25,Current,0
LN700462,CUST101757,Personal,7498.06,8.64,60,2026-06-14,154.34,758,0.28,Current,0
LN700463,CUST104346,Auto,4159.22,8.69,36,2024-11-10,131.66,744,0.4,Late,72
LN700464,CUST110201,Auto,13432.2,12.42,12,2023-08-23,1196.08,646,0.44,Paid Off,0
LN700465,CUST105207,Auto,2078.72,13.51,48,2024-10-28,56.29,707,0.15,Current,0
LN700466,CUST105382,Personal,16753.93,9.96,6,2021-07-16,2874,667,0.31,Paid Off,0
LN700467,CUST108570,Personal,12878.61,14.06,24,2024-05-08,618.7,606,0.48,Late,37
LN700468,CUST102118,Debt Consolidation,4974.95,7.79,24,2023-10-21,224.53,751,0.4,Late,70
LN700469,CUST104528,Personal,32777.73,14.91,12,2025-04-14,2957.07,620,0.31,Current,0
LN700470,CUST100767,Personal,15225.49,13.52,60,2024-03-27,350.49,685,0.37,Current,0
LN700471,CUST110884,Personal,15163.24,14.73,12,2024-01-14,1366.68,637,0.13,Paid Off,0
LN700472,CUST107440,Personal,2275,13.4,36,2024-12-29,77.09,698,0.43,Current,0
LN700473,CUST104004,Personal,10109.11,11.96,6,2022-10-31,1744.11,690,0.57,Current,0
LN700474,CUST105375,Personal,3225.07,12.11,24,2024-08-25,151.98,677,0.34,Late,48
LN700475,CUST110189,Personal,2801.61,10.43,60,2024-11-11,60.12,698,0.25,Current,0
LN700476,CUST105352,Personal,34265.67,11.86,36,2022-12-16,1135.82,595,0.31,Current,0
LN700477,CUST107120,Personal,12857.33,11.25,60,2024-06-19,281.16,682,0.26,Current,0
LN700478,CUST102515,BNPL,967.81,12.24,12,2025-03-31,86.1,615,0.29,Current,0
LN700479,CUST100278,BNPL,1221.13,11.55,12,2024-05-08,108.24,732,0.05,Current,0
LN700480,CUST100797,Auto,2498.75,10.19,36,2024-05-27,80.85,616,0.52,Current,0
LN700481,CUST100508,Auto,6823.91,20.26,48,2024-04-30,208.6,510,0.53,Default,227
LN700482,CUST110234,Personal,2926.3,11.37,36,2025-10-29,96.32,585,0.48,Current,0
LN700483,CUST104721,Debt Consolidation,20554.99,16.91,36,2025-05-23,731.92,565,0.38,Current,0
LN700484,CUST110589,Personal,12524.25,13.23,24,2024-10-11,596.78,562,0.28,Late,15
LN700485,CUST100720,Personal,28679.19,13.04,24,2024-08-07,1364,579,0.43,Current,0
LN700486,CUST108238,Personal,26643.97,10.51,60,2022-09-16,572.81,721,0.52,Current,0
LN700487,CUST102874,Personal,11133.16,15.03,12,2022-03-01,1005.02,594,0.21,Current,0
LN700488,CUST100348,Personal,12488.76,17.58,60,2024-08-15,314.29,518,0.23,Default,141
LN700489,CUST104158,Auto,1852.12,10.93,36,2023-06-10,60.57,612,0.47,Paid Off,0
LN700490,CUST108419,Debt Consolidation,22704.57,18.04,12,2025-09-24,2081.99,520,0.39,Late,15
LN700491,CUST100635,BNPL,284.11,19.46,24,2024-11-01,14.39,503,0.41,Current,0
LN700492,CUST109551,Personal,9467.92,15.71,36,2021-12-10,331.51,528,0.58,Default,147
LN700493,CUST102123,Personal,14164.92,12.42,36,2022-12-27,473.32,662,0.41,Paid Off,0
LN700494,CUST103338,Personal,24781.39,13.31,36,2021-08-09,838.69,667,0.41,Paid Off,0
LN700495,CUST110688,Personal,30818.04,6.64,12,2021-03-04,2661.47,755,0.6,Paid Off,0
LN700496,CUST102948,Debt Consolidation,24560.41,18.74,36,2023-09-14,897.06,514,0.47,Current,0
LN700497,CUST102486,Personal,6212.18,11.59,24,2024-09-26,291.24,634,0.37,Current,0
LN700498,CUST104414,BNPL,135.24,11.34,12,2026-01-19,11.97,619,0.51,Current,0
LN700499,CUST109851,BNPL,248.59,9.87,12,2023-02-20,21.84,717,0.42,Paid Off,0
LN700500,CUST110372,BNPL,496.86,9.41,12,2023-04-24,43.55,777,0.48,Current,0
LN700501,CUST101250,Personal,12726.43,14.42,60,2025-05-10,298.9,587,0.41,Current,0
LN700502,CUST110607,Debt Consolidation,34757.12,20.08,24,2021-06-07,1770.35,567,0.63,Default,162
LN700503,CUST103582,Auto,11502.48,16.86,6,2023-09-18,2012.45,568,0.27,Paid Off,0
LN700504,CUST102948,Auto,9414.64,16.79,24,2021-08-07,464.53,514,0.49,Default,164
LN700505,CUST105075,Auto,28238.43,12.37,48,2026-03-14,748.77,679,0.27,Late,21
LN700506,CUST100007,Personal,3281.31,13.17,6,2025-08-22,568.08,571,0.38,Late,78
LN700507,CUST109850,Personal,12096.33,17.47,36,2023-10-25,434.1,559,0.47,Current,0
LN700508,CUST107205,BNPL,818.19,11.16,48,2025-04-25,21.21,594,0.42,Current,0
LN700509,CUST101721,Personal,30669.73,11.3,12,2023-10-12,2714.94,649,0.45,Paid Off,0
LN700510,CUST109783,Debt Consolidation,23897.07,12.95,36,2022-05-27,804.61,564,0.49,Default,230
LN700511,CUST108623,BNPL,756.26,13.51,24,2025-04-09,36.14,632,0.4,Current,0
LN700512,CUST109576,Personal,10203.65,12.33,6,2025-10-23,1762.29,698,0.4,Paid Off,0
LN700513,CUST104091,BNPL,495.58,12.7,24,2023-11-25,23.49,660,0.42,Paid Off,0
LN700514,CUST101533,Personal,2997.54,12.58,48,2025-01-19,79.79,592,0.33,Current,0
LN700515,CUST108930,Personal,20554.72,11.96,12,2023-10-15,1825.88,724,0.33,Paid Off,0
LN700516,CUST102174,Debt Consolidation,11549.79,9.12,6,2026-02-03,1976.49,735,0.2,Current,0
LN700517,CUST101047,Auto,25914.6,14.72,12,2026-05-19,2335.59,635,0.31,Current,0
LN700518,CUST103973,BNPL,584.97,15.06,24,2021-01-15,28.38,533,0.71,Current,0
LN700519,CUST109962,Personal,13139.37,10.46,60,2023-02-14,282.16,766,0.13,Current,0
LN700520,CUST110142,BNPL,946.56,11.28,60,2025-11-25,20.71,656,0.49,Current,0
LN700521,CUST101306,Personal,28354.8,12.65,60,2022-02-01,640.09,615,0.39,Current,0
LN700522,CUST104821,Personal,24815.85,8.71,36,2022-03-06,785.79,622,0.5,Paid Off,0
LN700523,CUST108279,Debt Consolidation,22610.91,12.39,36,2023-12-05,755.22,773,0.23,Current,0
LN700524,CUST108837,Debt Consolidation,17379.51,9.29,36,2025-01-08,555.01,654,0.26,Current,0
LN700525,CUST104059,Debt Consolidation,4644.68,15.57,12,2022-02-28,420.47,676,0.54,Paid Off,0
LN700526,CUST100007,Personal,25554.23,16.22,36,2024-06-21,901.19,571,0.49,Current,0
LN700527,CUST109655,Debt Consolidation,7873.31,11.44,36,2026-05-21,259.41,714,0.39,Current,0
LN700528,CUST100746,Debt Consolidation,17755.98,11.46,24,2025-09-28,831.37,591,0.59,Current,0
LN700529,CUST109516,Personal,8588.02,9.69,24,2026-04-26,395.07,670,0.46,Current,0
LN700530,CUST106615,Debt Consolidation,14708.97,15.1,36,2021-08-20,510.61,583,0.53,Paid Off,0
LN700531,CUST110866,Auto,16647.72,14.01,12,2026-01-03,1494.83,570,0.59,Current,0
LN700532,CUST100400,Auto,30436.53,11.76,24,2021-06-18,1429.34,621,0.61,Current,0
LN700533,CUST100934,Auto,29352.93,11.69,48,2021-10-08,768.52,687,0.52,Late,31
