ticket_id,customer_id,ticket_date,category,channel,priority,resolution_hours,resolved,satisfaction_score
TCK500316,CUST108397,2025-10-04,Card Issue,Email,Medium,12.6,FALSE,1
TCK500317,CUST103545,2023-12-12,Login/Access,Email,Low,13.7,TRUE,4
TCK500318,CUST105441,2024-01-30,Loan Inquiry,Phone,High,7.4,TRUE,1
TCK500319,CUST104630,2021-02-20,Billing,Phone,Low,1.8,TRUE,5
TCK500320,CUST108223,2024-03-08,Card Issue,In-App Chat,High,6.6,TRUE,4
TCK500321,CUST109700,2022-08-27,General,Email,High,9.3,TRUE,5
TCK500322,CUST101789,2021-08-28,Loan Inquiry,In-App Chat,Medium,10.5,TRUE,3
TCK500323,CUST110941,2021-01-06,Login/Access,In-App Chat,Medium,2.2,TRUE,4
TCK500324,CUST107140,2025-10-21,Billing,Twitter/X,Low,1.7,TRUE,3
TCK500325,CUST108660,2022-09-11,Fraud/Dispute,Email,Medium,9.8,TRUE,2
TCK500326,CUST101617,2023-10-17,General,Phone,Medium,13.9,TRUE,5
TCK500327,CUST103233,2022-09-15,General,Email,Urgent,2.1,TRUE,5
TCK500328,CUST110925,2022-05-09,Complaint,In-App Chat,Urgent,0.5,TRUE,3
TCK500329,CUST104726,2023-06-26,Login/Access,In-App Chat,High,12.6,TRUE,4
TCK500330,CUST101449,2026-04-23,Login/Access,In-App Chat,Low,13.2,TRUE,3
TCK500331,CUST103312,2024-11-27,Loan Inquiry,Email,Urgent,6.2,TRUE,5
TCK500332,CUST110468,2025-02-24,Card Issue,Email,Medium,3.7,TRUE,4
TCK500333,CUST101968,2024-04-21,Card Issue,In-App Chat,Low,12.9,TRUE,4
TCK500334,CUST106971,2025-03-06,Loan Inquiry,In-App Chat,High,10,TRUE,5
TCK500335,CUST107086,2025-12-22,Billing,In-App Chat,Low,7.5,TRUE,5
TCK500336,CUST104332,2024-07-25,Billing,Phone,High,5.4,TRUE,5
TCK500337,CUST106771,2021-01-16,General,In-App Chat,Low,17.9,TRUE,5
TCK500338,CUST105571,2025-10-31,General,In-App Chat,Low,9.7,TRUE,4
TCK500339,CUST110628,2023-08-25,General,Twitter/X,Low,18.2,TRUE,4
TCK500340,CUST108405,2023-09-05,Login/Access,In-App Chat,Low,16.2,TRUE,5
TCK500341,CUST109295,2022-12-14,Loan Inquiry,Phone,Medium,25.2,TRUE,4
TCK500342,CUST100733,2023-04-12,Card Issue,Email,Urgent,3.8,TRUE,4
TCK500343,CUST104543,2026-02-10,Loan Inquiry,Email,Low,14.6,TRUE,5
TCK500344,CUST105967,2023-02-09,Billing,In-App Chat,Medium,34.3,TRUE,4
TCK500345,CUST105243,2023-02-09,Complaint,In-App Chat,Low,8.2,TRUE,5
TCK500346,CUST104660,2026-01-08,Card Issue,In-App Chat,Medium,11.8,TRUE,5
TCK500347,CUST110426,2025-08-21,Complaint,Email,Low,18.5,TRUE,5
TCK500348,CUST107516,2023-12-15,Billing,In-App Chat,Medium,19.8,TRUE,3
TCK500349,CUST108379,2024-08-13,Login/Access,In-App Chat,Medium,12.1,TRUE,5
TCK500350,CUST105966,2024-05-24,Complaint,In-App Chat,Medium,13,TRUE,4
TCK500351,CUST106737,2025-10-02,Billing,Email,Low,8.9,TRUE,5
TCK500352,CUST109958,2024-09-19,Login/Access,Email,Low,8,TRUE,5
TCK500353,CUST109409,2022-05-04,Card Issue,In-App Chat,Low,20.9,TRUE,3
TCK500354,CUST101813,2026-03-03,Billing,Email,Medium,3.3,TRUE,4
TCK500355,CUST107075,2022-06-21,Complaint,In-App Chat,Medium,6.8,TRUE,3
TCK500356,CUST107541,2026-03-16,Complaint,Email,Medium,6.4,TRUE,4
TCK500357,CUST100367,2023-06-24,Billing,In-App Chat,High,5.8,TRUE,4
TCK500358,CUST106653,2025-09-24,Loan Inquiry,In-App Chat,Medium,16,FALSE,2
TCK500359,CUST109096,2023-05-28,Complaint,In-App Chat,Low,12.3,TRUE,2
TCK500360,CUST102636,2021-05-04,Card Issue,In-App Chat,Urgent,11.1,TRUE,3
TCK500361,CUST103308,2024-02-13,Card Issue,Email,Urgent,5,TRUE,5
TCK500362,CUST109497,2024-10-09,Billing,Email,High,1.8,TRUE,5
TCK500363,CUST106860,2022-10-04,General,Email,Urgent,12.9,TRUE,4
TCK500364,CUST110610,2026-06-29,Loan Inquiry,In-App Chat,High,4.5,TRUE,2
TCK500365,CUST110112,2024-09-08,Complaint,In-App Chat,Medium,35.3,TRUE,5
TCK500366,CUST100350,2025-12-29,Card Issue,In-App Chat,Low,4.6,TRUE,3
TCK500367,CUST103062,2022-06-19,Billing,In-App Chat,High,14.8,TRUE,4
TCK500368,CUST102066,2021-07-11,General,In-App Chat,Low,9.9,TRUE,1
TCK500369,CUST102202,2024-07-17,General,Twitter/X,Low,6.5,TRUE,4
TCK500370,CUST107989,2023-02-14,Billing,Email,Low,5.4,TRUE,4
TCK500371,CUST106898,2022-10-14,Billing,Email,Low,5.2,TRUE,5
TCK500372,CUST107295,2022-12-12,Login/Access,Phone,High,12.9,TRUE,4
TCK500373,CUST108906,2024-11-25,Loan Inquiry,Email,High,8.8,TRUE,5
TCK500374,CUST101433,2021-07-20,Card Issue,In-App Chat,Urgent,20.8,TRUE,4
TCK500375,CUST103784,2022-07-07,Card Issue,Twitter/X,Medium,5,TRUE,5
TCK500376,CUST103988,2021-09-30,Loan Inquiry,Email,Low,7.6,TRUE,4
TCK500377,CUST101318,2021-10-25,Billing,In-App Chat,Low,19.7,TRUE,5
TCK500378,CUST109188,2023-05-18,Card Issue,In-App Chat,Low,3.9,TRUE,1
TCK500379,CUST109239,2023-09-14,Login/Access,In-App Chat,Medium,10.2,TRUE,3
TCK500380,CUST108640,2022-05-20,Billing,Phone,Low,15.9,TRUE,2
TCK500381,CUST101517,2022-04-06,Billing,Phone,Low,25.8,FALSE,5
TCK500382,CUST103423,2022-02-01,Login/Access,Email,Medium,16.1,FALSE,1
TCK500383,CUST102507,2023-04-10,Fraud/Dispute,Twitter/X,Medium,14.7,TRUE,5
TCK500384,CUST109905,2021-12-04,Complaint,In-App Chat,Low,12.6,TRUE,4
TCK500385,CUST105829,2021-05-10,Loan Inquiry,Phone,Urgent,11,TRUE,1
TCK500386,CUST101891,2024-06-07,Fraud/Dispute,In-App Chat,Medium,17.6,TRUE,3
TCK500387,CUST102176,2025-06-03,Fraud/Dispute,Phone,Low,12.5,TRUE,2
TCK500388,CUST102940,2021-04-24,Loan Inquiry,In-App Chat,High,24.2,TRUE,3
TCK500389,CUST107791,2024-05-31,Login/Access,In-App Chat,Medium,6.5,TRUE,3
TCK500390,CUST105854,2025-08-31,Card Issue,Twitter/X,Low,13.5,TRUE,5
TCK500391,CUST108859,2022-04-21,Card Issue,Phone,Low,10,TRUE,5
TCK500392,CUST106483,2024-04-28,Login/Access,In-App Chat,Medium,12.3,TRUE,4
TCK500393,CUST105192,2023-04-07,Card Issue,In-App Chat,High,7,TRUE,3
TCK500394,CUST106313,2024-06-07,Complaint,Phone,Urgent,22.2,TRUE,4
TCK500395,CUST109159,2026-02-07,Billing,Phone,Urgent,2.5,TRUE,5
TCK500396,CUST107788,2021-01-22,Card Issue,In-App Chat,Low,14.1,TRUE,4
TCK500397,CUST105414,2022-08-10,Complaint,Twitter/X,Urgent,23.3,TRUE,3
TCK500398,CUST108653,2022-03-27,Complaint,Email,Medium,13,TRUE,4
TCK500399,CUST101386,2022-05-12,General,Email,Medium,24.1,TRUE,4
TCK500400,CUST100018,2021-04-30,Fraud/Dispute,In-App Chat,Low,6.9,TRUE,1
TCK500401,CUST107176,2023-04-16,Loan Inquiry,Phone,Low,10.1,TRUE,5
TCK500402,CUST110034,2026-05-17,Loan Inquiry,Email,Low,13.1,TRUE,5
TCK500403,CUST102483,2025-02-19,Billing,Phone,Medium,6.7,TRUE,5
TCK500404,CUST102707,2023-09-07,Fraud/Dispute,In-App Chat,Urgent,32.1,TRUE,2
TCK500405,CUST109808,2023-07-14,Card Issue,In-App Chat,Low,5.6,TRUE,4
TCK500406,CUST106727,2025-07-30,Complaint,Twitter/X,Low,2.7,TRUE,4
TCK500407,CUST107944,2023-04-29,Billing,In-App Chat,Urgent,22.5,TRUE,4
TCK500408,CUST105359,2022-06-25,Fraud/Dispute,Phone,Low,14.7,TRUE,4
TCK500409,CUST110519,2023-05-20,Card Issue,In-App Chat,Urgent,7.9,TRUE,4
TCK500410,CUST106823,2022-02-25,Billing,In-App Chat,Medium,2.8,TRUE,5
TCK500411,CUST100782,2023-06-27,Login/Access,In-App Chat,Low,20,TRUE,4
TCK500412,CUST100710,2024-06-26,Complaint,In-App Chat,Medium,4.1,TRUE,5
TCK500413,CUST106929,2022-11-21,Complaint,Phone,High,7.5,TRUE,5
TCK500414,CUST104017,2022-05-09,Login/Access,In-App Chat,Medium,12.5,TRUE,2
TCK500415,CUST101907,2021-11-04,Billing,Email,Urgent,13.9,TRUE,3
TCK500416,CUST103577,2022-01-01,Loan Inquiry,Phone,High,17,TRUE,5
TCK500417,CUST110660,2023-04-16,Login/Access,In-App Chat,Medium,9.3,TRUE,2
TCK500418,CUST102956,2025-11-18,Loan Inquiry,Twitter/X,High,16.7,TRUE,5
TCK500419,CUST109059,2023-07-05,Billing,Email,Medium,37.7,TRUE,5
TCK500420,CUST103759,2024-04-29,Billing,Email,Medium,9.8,TRUE,5
TCK500421,CUST101182,2024-07-31,Card Issue,In-App Chat,Medium,21,TRUE,5
TCK500422,CUST102920,2025-06-25,Card Issue,Email,Low,18.3,TRUE,5
TCK500423,CUST102873,2025-09-03,Login/Access,In-App Chat,Low,23.6,TRUE,5
TCK500424,CUST110308,2022-11-30,General,In-App Chat,Urgent,1.5,TRUE,5
TCK500425,CUST101503,2026-04-18,Login/Access,Phone,High,16.9,TRUE,2
TCK500426,CUST103076,2024-10-01,Billing,In-App Chat,High,8,TRUE,4
TCK500427,CUST105770,2022-03-04,Complaint,Phone,Medium,5.1,TRUE,3
TCK500428,CUST102232,2023-03-25,General,In-App Chat,Medium,10,TRUE,4
TCK500429,CUST104300,2026-05-20,General,Phone,High,15.7,FALSE,4
TCK500430,CUST101675,2026-05-09,Complaint,Email,High,12.4,TRUE,5
TCK500431,CUST106502,2021-10-10,General,In-App Chat,Medium,8.9,TRUE,3
TCK500432,CUST103674,2026-03-19,Fraud/Dispute,Email,Medium,17,TRUE,5
TCK500433,CUST106359,2025-10-17,Billing,Email,Low,7.8,TRUE,2
TCK500434,CUST101792,2025-02-18,Complaint,Email,Low,4.4,TRUE,3
TCK500435,CUST109092,2022-05-16,Complaint,In-App Chat,Low,2.7,TRUE,2
TCK500436,CUST106575,2025-11-25,General,In-App Chat,Low,6.1,TRUE,3
TCK500437,CUST101185,2025-02-26,Login/Access,In-App Chat,Medium,20.9,TRUE,4
TCK500438,CUST104975,2022-06-25,Login/Access,Twitter/X,Low,2.5,TRUE,4
TCK500439,CUST110312,2024-08-11,Card Issue,Twitter/X,Urgent,1.5,TRUE,5
TCK500440,CUST104334,2021-08-07,Billing,Email,Low,23.9,TRUE,2
TCK500441,CUST108971,2021-12-23,Billing,Email,Medium,16.4,TRUE,2
TCK500442,CUST103460,2023-04-28,Loan Inquiry,In-App Chat,Low,4.8,TRUE,5
TCK500443,CUST101266,2021-02-12,Card Issue,Phone,Medium,2.1,TRUE,4
TCK500444,CUST109236,2025-10-03,Loan Inquiry,Phone,Low,38,TRUE,3
TCK500445,CUST100381,2024-10-04,Billing,Email,Medium,22.5,TRUE,5
TCK500446,CUST110330,2022-02-15,Card Issue,Email,High,11.2,TRUE,5
TCK500447,CUST109838,2023-03-01,Fraud/Dispute,In-App Chat,Low,14.9,TRUE,4
TCK500448,CUST108866,2023-04-14,Login/Access,In-App Chat,Medium,13.1,TRUE,3
TCK500449,CUST101485,2023-11-05,Login/Access,In-App Chat,Low,8.8,TRUE,4
TCK500450,CUST108950,2023-03-03,Billing,In-App Chat,Medium,13.5,TRUE,5
TCK500451,CUST110147,2021-08-03,Complaint,In-App Chat,Medium,22.5,TRUE,3
TCK500452,CUST100572,2021-11-13,Card Issue,Email,Low,3.2,TRUE,5
TCK500453,CUST109514,2025-05-02,Card Issue,Phone,Low,3.6,TRUE,5
TCK500454,CUST109703,2026-01-24,General,Phone,High,26.5,TRUE,4
TCK500455,CUST101035,2023-09-15,Billing,Phone,Medium,25,TRUE,5
TCK500456,CUST106808,2025-06-05,Fraud/Dispute,Phone,Low,21.6,TRUE,2
TCK500457,CUST108986,2024-06-29,Fraud/Dispute,In-App Chat,Low,17.3,TRUE,4
TCK500458,CUST100147,2024-05-31,Complaint,Phone,Medium,7,TRUE,5
TCK500459,CUST103359,2021-07-08,Card Issue,Email,Medium,6.4,TRUE,5
TCK500460,CUST110857,2021-02-16,Login/Access,In-App Chat,Low,4.9,TRUE,4
TCK500461,CUST102379,2021-08-09,Billing,In-App Chat,Medium,28,FALSE,4
TCK500462,CUST101785,2024-11-30,Complaint,In-App Chat,Low,9.6,TRUE,4
TCK500463,CUST110842,2022-04-30,Complaint,In-App Chat,High,7.6,TRUE,4
TCK500464,CUST102674,2022-01-27,Loan Inquiry,Phone,High,0.9,TRUE,4
TCK500465,CUST107261,2021-10-21,General,In-App Chat,Medium,30.7,TRUE,5
TCK500466,CUST108457,2022-03-17,Card Issue,In-App Chat,High,27.6,TRUE,1
TCK500467,CUST100075,2022-06-29,Loan Inquiry,Email,Medium,2.3,FALSE,1
TCK500468,CUST105866,2021-01-18,Fraud/Dispute,Email,Medium,12.7,TRUE,4
TCK500469,CUST100612,2023-04-19,Billing,Phone,Medium,2.7,TRUE,4
TCK500470,CUST109802,2021-10-08,Loan Inquiry,In-App Chat,High,12.6,TRUE,3
TCK500471,CUST102164,2021-12-27,Loan Inquiry,In-App Chat,Medium,19.1,TRUE,4
TCK500472,CUST108890,2021-04-16,Loan Inquiry,In-App Chat,High,9,TRUE,5
TCK500473,CUST100131,2025-01-25,Complaint,Email,Low,5.9,TRUE,2
TCK500474,CUST104289,2025-01-27,Loan Inquiry,In-App Chat,Low,22,TRUE,4
TCK500475,CUST109670,2024-08-02,General,Email,Low,5.9,FALSE,1
TCK500476,CUST110292,2021-02-19,Billing,Twitter/X,Low,23.6,TRUE,5
TCK500477,CUST109267,2023-10-03,Card Issue,Twitter/X,Medium,9.9,TRUE,2
TCK500478,CUST109803,2022-03-05,Loan Inquiry,In-App Chat,Low,5.3,FALSE,1
TCK500479,CUST104067,2025-04-23,General,In-App Chat,Medium,2.7,TRUE,2
TCK500480,CUST107783,2022-07-01,Login/Access,Phone,Low,5.2,TRUE,4
TCK500481,CUST102810,2023-06-18,Complaint,Email,Medium,9.3,TRUE,5
TCK500482,CUST109934,2025-01-02,Login/Access,In-App Chat,Medium,12.4,TRUE,3
TCK500483,CUST100592,2023-07-04,Complaint,Phone,Medium,11.3,TRUE,4
TCK500484,CUST107045,2023-06-24,Complaint,In-App Chat,Low,10.9,TRUE,4
TCK500485,CUST103676,2021-11-25,Card Issue,In-App Chat,Urgent,36.7,TRUE,3
TCK500486,CUST103752,2026-06-27,Login/Access,In-App Chat,Medium,6.5,TRUE,5
TCK500487,CUST107780,2023-09-25,Billing,Email,Medium,13.9,TRUE,2
TCK500488,CUST101940,2025-01-06,Complaint,Phone,Urgent,2,TRUE,4
TCK500489,CUST104212,2021-07-02,Card Issue,In-App Chat,Medium,11,TRUE,4
TCK500490,CUST100564,2021-12-14,Card Issue,In-App Chat,Urgent,36.3,TRUE,3
TCK500491,CUST110700,2024-10-15,Fraud/Dispute,Twitter/X,Urgent,7.8,TRUE,5
TCK500492,CUST106588,2021-04-11,Login/Access,Phone,Low,7.8,TRUE,4
TCK500493,CUST101632,2026-06-16,General,Phone,Medium,5.3,TRUE,5
TCK500494,CUST110146,2025-03-01,General,In-App Chat,Medium,2.8,TRUE,1
TCK500495,CUST104623,2025-07-18,Login/Access,In-App Chat,High,10.2,TRUE,4
TCK500496,CUST108244,2021-07-27,General,Twitter/X,Medium,8.7,TRUE,3
TCK500497,CUST102544,2024-10-13,Login/Access,Phone,Low,5.8,TRUE,2
TCK500498,CUST107106,2024-02-21,Billing,Email,Medium,11.4,TRUE,4
TCK500499,CUST110322,2025-05-12,Card Issue,In-App Chat,Low,12.8,TRUE,5
TCK500500,CUST102505,2022-11-20,Login/Access,Phone,Low,22.1,TRUE,5
TCK500501,CUST100250,2025-05-06,Billing,In-App Chat,Medium,1,TRUE,4
TCK500502,CUST108365,2023-02-28,Fraud/Dispute,In-App Chat,Medium,61.6,TRUE,4
TCK500503,CUST106423,2024-04-05,Billing,In-App Chat,Urgent,4.3,TRUE,4
TCK500504,CUST107412,2025-08-09,Card Issue,Email,Medium,22.9,TRUE,3
TCK500505,CUST105747,2026-02-23,General,Phone,Medium,24.2,TRUE,5
TCK500506,CUST105522,2024-10-28,General,Email,Low,22,TRUE,2
TCK500507,CUST108627,2026-02-05,Card Issue,In-App Chat,Low,11.5,TRUE,5
TCK500508,CUST104736,2023-04-17,Login/Access,In-App Chat,Medium,3.6,TRUE,5
TCK500509,CUST105994,2023-08-18,Loan Inquiry,In-App Chat,Low,11.8,TRUE,1
TCK500510,CUST103599,2021-09-27,Login/Access,In-App Chat,High,9.1,TRUE,5
TCK500511,CUST108264,2024-11-18,Login/Access,In-App Chat,Medium,10.8,TRUE,2
TCK500512,CUST106057,2025-06-28,General,In-App Chat,Low,7.4,TRUE,3
TCK500513,CUST108471,2025-02-10,General,Twitter/X,Low,8.6,TRUE,5
TCK500514,CUST100605,2024-11-23,Login/Access,Email,Medium,1.9,TRUE,5
TCK500515,CUST103288,2021-09-13,Billing,In-App Chat,High,12.1,TRUE,2
TCK500516,CUST108460,2021-11-15,Fraud/Dispute,Phone,Medium,9,TRUE,5
TCK500517,CUST102507,2025-07-07,Complaint,Email,Medium,5.2,FALSE,4
TCK500518,CUST101920,2022-09-06,Billing,In-App Chat,Urgent,7.8,FALSE,3
TCK500519,CUST110116,2023-11-22,Login/Access,In-App Chat,Low,6.7,TRUE,2
TCK500520,CUST107954,2025-02-16,Login/Access,Phone,Low,6.7,TRUE,5
TCK500521,CUST105094,2022-10-10,Card Issue,Email,High,6.1,TRUE,4
TCK500522,CUST106767,2023-09-07,Loan Inquiry,Email,High,6.1,FALSE,2
TCK500523,CUST109461,2023-08-19,Billing,In-App Chat,Low,7.7,TRUE,5
TCK500524,CUST103009,2024-07-08,Billing,In-App Chat,Low,2,TRUE,3
TCK500525,CUST102293,2025-12-10,Login/Access,Email,High,2.8,TRUE,4
TCK500526,CUST106437,2023-08-15,Card Issue,Email,High,12.9,TRUE,3
TCK500527,CUST102718,2023-05-17,General,In-App Chat,Medium,9,TRUE,4
TCK500528,CUST102960,2022-02-26,Card Issue,Phone,Medium,10.2,TRUE,5
TCK500529,CUST109632,2025-06-23,General,In-App Chat,Low,15.2,TRUE,1
TCK500530,CUST100948,2025-08-03,Fraud/Dispute,In-App Chat,High,19.1,TRUE,4
TCK500531,CUST105798,2023-03-19,Fraud/Dispute,Email,Medium,12.9,TRUE,4
TCK500532,CUST104141,2026-03-15,Card Issue,Email,Low,11,TRUE,5
TCK500533,CUST106748,2022-07-20,Billing,In-App Chat,High,2.7,TRUE,2
TCK500534,CUST101799,2024-01-22,General,In-App Chat,Low,7,TRUE,3
TCK500535,CUST106440,2021-01-14,Complaint,Email,High,1.7,TRUE,5
TCK500536,CUST108126,2025-01-03,Card Issue,In-App Chat,Low,12.2,TRUE,5
TCK500537,CUST104372,2021-04-26,Loan Inquiry,In-App Chat,Low,12.1,TRUE,3
TCK500538,CUST102455,2022-11-05,Login/Access,Email,Urgent,18.7,TRUE,2
TCK500539,CUST106794,2022-06-06,Fraud/Dispute,In-App Chat,Low,7.9,TRUE,2
TCK500540,CUST110519,2024-01-14,Fraud/Dispute,In-App Chat,Low,16.1,TRUE,5
TCK500541,CUST110993,2022-08-08,Loan Inquiry,In-App Chat,Urgent,10.4,TRUE,4
TCK500542,CUST101327,2025-08-23,Login/Access,Phone,Medium,21.1,TRUE,3
TCK500543,CUST100153,2022-05-19,Loan Inquiry,Phone,Low,15.7,FALSE,5
TCK500544,CUST106443,2023-05-05,Login/Access,Email,Low,8.9,TRUE,4
TCK500545,CUST103262,2022-06-05,General,Twitter/X,Medium,19.9,TRUE,2
TCK500546,CUST108649,2024-07-25,Login/Access,Twitter/X,High,27.6,TRUE,4
TCK500547,CUST109341,2023-05-04,Fraud/Dispute,Email,High,25.8,TRUE,5
TCK500548,CUST103766,2021-05-25,Card Issue,In-App Chat,Low,11.2,FALSE,5
TCK500549,CUST110643,2024-02-14,Billing,In-App Chat,Urgent,25.8,TRUE,4
TCK500550,CUST103488,2026-06-21,Complaint,In-App Chat,Low,7.9,TRUE,5
TCK500551,CUST101521,2024-08-22,General,Phone,Medium,7.5,TRUE,4
TCK500552,CUST103988,2023-12-08,Login/Access,In-App Chat,High,5.3,TRUE,5
TCK500553,CUST108694,2021-06-15,Login/Access,Email,Low,9.1,TRUE,5
TCK500554,CUST109995,2022-01-19,Complaint,In-App Chat,Medium,19,TRUE,3
TCK500555,CUST108828,2025-01-09,Fraud/Dispute,Email,High,3.4,TRUE,4
TCK500556,CUST109676,2026-03-12,Fraud/Dispute,Email,Low,9.3,TRUE,2
TCK500557,CUST103632,2021-05-29,General,In-App Chat,High,5.2,FALSE,1
TCK500558,CUST109448,2022-02-14,Loan Inquiry,In-App Chat,Medium,17.1,TRUE,4
TCK500559,CUST109169,2022-12-15,Fraud/Dispute,In-App Chat,Medium,15.5,TRUE,5
TCK500560,CUST107723,2023-10-16,Fraud/Dispute,In-App Chat,Low,2,TRUE,4
TCK500561,CUST109827,2023-05-21,Complaint,Phone,High,4.8,TRUE,3
TCK500562,CUST103559,2021-12-12,Complaint,Phone,Medium,11.9,TRUE,2
TCK500563,CUST104901,2021-07-06,Billing,In-App Chat,Urgent,1.9,TRUE,4
TCK500564,CUST102681,2023-01-06,Loan Inquiry,In-App Chat,Medium,12.3,TRUE,5
TCK500565,CUST106142,2021-05-13,General,Twitter/X,Low,9.9,TRUE,3
TCK500566,CUST100591,2025-10-08,Card Issue,In-App Chat,Low,17.3,TRUE,4
TCK500567,CUST100307,2023-01-29,Complaint,Email,Low,3.6,TRUE,4
TCK500568,CUST100929,2023-12-11,Loan Inquiry,Phone,Medium,13.9,TRUE,5
TCK500569,CUST102529,2023-01-09,Billing,Phone,Low,28.8,TRUE,2
TCK500570,CUST101777,2021-08-24,Billing,Phone,Low,12.8,FALSE,3
TCK500571,CUST109488,2025-04-22,Card Issue,In-App Chat,Low,9,TRUE,5
TCK500572,CUST109710,2025-12-22,Complaint,Phone,Low,14.1,TRUE,4
TCK500573,CUST106167,2024-11-16,Complaint,Email,Medium,11.6,TRUE,2
TCK500574,CUST103532,2021-01-11,Complaint,Phone,Low,17.4,TRUE,5
TCK500575,CUST102824,2022-05-24,General,Phone,Low,7.7,TRUE,4
TCK500576,CUST105082,2023-01-03,Login/Access,In-App Chat,High,19.2,TRUE,2
TCK500577,CUST110160,2023-07-15,Card Issue,Email,Medium,5.6,TRUE,4
TCK500578,CUST107240,2024-10-03,Billing,In-App Chat,Medium,15.6,TRUE,4
TCK500579,CUST109826,2025-09-13,Billing,Email,Low,17.1,TRUE,4
TCK500580,CUST107006,2023-11-20,Billing,In-App Chat,High,3.8,TRUE,4
TCK500581,CUST102450,2023-12-24,Fraud/Dispute,Email,Low,11.7,TRUE,4
TCK500582,CUST102139,2025-01-16,Loan Inquiry,In-App Chat,High,4.3,TRUE,4
TCK500583,CUST107428,2024-09-30,Login/Access,Email,Urgent,10.9,TRUE,3
TCK500584,CUST106207,2021-09-14,Card Issue,In-App Chat,Medium,1.6,TRUE,4
TCK500585,CUST103764,2022-06-10,Billing,Email,High,22.5,TRUE,5
TCK500586,CUST102968,2022-10-25,General,In-App Chat,Low,20.2,TRUE,1
TCK500587,CUST109805,2023-06-30,General,In-App Chat,High,14.1,TRUE,4
TCK500588,CUST106659,2023-08-09,General,In-App Chat,Medium,31.2,TRUE,3
TCK500589,CUST110786,2021-02-18,General,Email,High,20.6,TRUE,1
TCK500590,CUST105511,2025-11-03,General,In-App Chat,Low,15.6,TRUE,2
TCK500591,CUST105789,2023-12-11,Loan Inquiry,In-App Chat,High,9.9,TRUE,4
TCK500592,CUST107303,2022-09-05,General,In-App Chat,Medium,11.7,TRUE,1
TCK500593,CUST108303,2024-02-08,Fraud/Dispute,In-App Chat,Urgent,2.4,TRUE,5
TCK500594,CUST110391,2025-09-27,Loan Inquiry,Email,Medium,9.6,TRUE,4
TCK500595,CUST100082,2024-07-20,Billing,In-App Chat,Low,10.6,FALSE,3
TCK500596,CUST102272,2022-10-24,Card Issue,Email,High,2.2,TRUE,4
TCK500597,CUST104186,2024-01-31,General,In-App Chat,High,8,TRUE,1
TCK500598,CUST106659,2024-03-31,Card Issue,In-App Chat,Low,27.8,FALSE,2
TCK500599,CUST100175,2024-11-20,Loan Inquiry,Email,Low,19.5,TRUE,1
TCK500600,CUST109518,2026-04-27,General,Email,Medium,12.7,TRUE,5
TCK500601,CUST107385,2023-05-08,Billing,Email,Medium,13,TRUE,4
TCK500602,CUST107213,2022-05-07,General,In-App Chat,High,13.1,FALSE,1
TCK500603,CUST108241,2025-10-27,Billing,Twitter/X,Low,12.9,TRUE,3
TCK500604,CUST103778,2025-12-10,Login/Access,Phone,Low,21.1,TRUE,4
TCK500605,CUST107913,2026-03-24,Billing,In-App Chat,Low,9.5,TRUE,2
TCK500606,CUST102661,2025-10-15,Loan Inquiry,In-App Chat,Low,8.5,TRUE,4
TCK500607,CUST102566,2023-06-06,Login/Access,In-App Chat,Medium,10.5,TRUE,4
TCK500608,CUST109497,2025-02-03,Complaint,Phone,Low,11,TRUE,4
TCK500609,CUST102190,2024-01-15,Card Issue,Phone,Medium,6.7,TRUE,3
TCK500610,CUST109354,2024-12-07,Complaint,Phone,Medium,14.7,TRUE,3
TCK500611,CUST105406,2025-07-23,Billing,In-App Chat,Medium,20,TRUE,4
TCK500612,CUST100822,2023-05-08,Login/Access,In-App Chat,Medium,10.1,TRUE,4
TCK500613,CUST101599,2024-05-20,Billing,In-App Chat,High,32.1,TRUE,4
TCK500614,CUST103275,2025-08-12,Billing,Phone,High,1.7,TRUE,4
TCK500615,CUST106947,2021-08-26,Billing,Email,Low,7.1,TRUE,5
TCK500616,CUST105850,2025-07-08,Loan Inquiry,In-App Chat,Low,2.2,TRUE,4
TCK500617,CUST110898,2023-08-29,Loan Inquiry,Email,High,1.7,TRUE,5
TCK500618,CUST110880,2025-06-01,Card Issue,In-App Chat,Low,12.4,TRUE,5
TCK500619,CUST103347,2021-10-21,Fraud/Dispute,In-App Chat,Medium,26.6,TRUE,3
TCK500620,CUST104187,2023-03-01,Card Issue,Phone,Medium,12.8,TRUE,3
TCK500621,CUST100172,2023-04-06,Complaint,In-App Chat,Medium,10.6,TRUE,3
TCK500622,CUST105998,2025-07-21,Card Issue,In-App Chat,Low,18.9,TRUE,4
TCK500623,CUST101656,2026-02-01,Fraud/Dispute,Phone,High,20.6,TRUE,5
TCK500624,CUST104421,2023-11-21,Fraud/Dispute,Email,Medium,29.1,TRUE,5
TCK500625,CUST103159,2022-04-11,Login/Access,In-App Chat,High,14.6,TRUE,5
TCK500626,CUST106596,2023-11-13,Billing,In-App Chat,Low,32,FALSE,3
TCK500627,CUST102645,2022-03-25,Complaint,Email,Low,0.6,TRUE,5
TCK500628,CUST104800,2024-01-12,General,In-App Chat,Low,17.4,TRUE,5
TCK500629,CUST105346,2021-09-26,Billing,In-App Chat,Urgent,3.7,TRUE,4
TCK500630,CUST105062,2021-03-19,Login/Access,Email,Low,17.5,TRUE,1
